0   -9.12924
107.1	-13.04263
107.2	-12.81434
107.3	-12.55737
107.4	-12.2726
107.5	-11.96074
107.6	-11.62291
107.7	-11.26008
107.8	-10.87335
107.9	-10.46393
108	-10.03301
108.1	-9.58196
108.2	-9.11199
108.3	-8.62458
108.4	-8.12119
108.5	-7.6033
108.6	-7.07237
108.7	-6.53001
108.8	-5.97794
108.9	-5.4176
109	-4.85076
109.1	-4.27901
109.2	-3.70408
109.3	-3.12764
109.4	-2.55136
109.5	-1.97697
109.6	-1.40612
109.7	-0.84045
109.8	-0.28172
109.9	0.26853
110	0.80869
110.1	1.33721
110.2	1.85252
110.3	2.35305
110.4	2.83748
110.5	3.3043
110.6	3.75215
110.7	4.17984
110.8	4.58601
110.9	4.96957
111	5.32934
111.1	5.66434
111.2	5.97356
111.3	6.25615
111.4	6.51129
111.5	6.73822
111.6	6.93633
111.7	7.10508
111.8	7.24389
111.9	7.35248
112	7.4305
112.1	7.47772
112.2	7.49407
112.3	7.47948
112.4	7.43403
112.5	7.35785
112.6	7.2512
112.7	7.11436
112.8	6.94782
112.9	6.75201
113	6.52757
113.1	6.27513
113.2	5.99545
113.3	5.68936
113.4	5.35773
113.5	5.00158
113.6	4.62193
113.7	4.2199
113.8	3.79664
113.9	3.35343
114	2.89154
114.1	2.41224
114.2	1.91703
114.3	1.40735
114.4	0.88458
114.5	0.35026
114.6	-0.19405
114.7	-0.74685
114.8	-1.30643
114.9	-1.87125
115	-2.43975
115.1	-3.01026
115.2	-3.58123
115.3	-4.15091
115.4	-4.71781
115.5	-5.28025
115.6	-5.83668
115.7	-6.38557
115.8	-6.92533
115.9	-7.45456
116	-7.97168
116.1	-8.4754
116.2	-8.96416
116.3	-9.43675
116.4	-9.89195
116.5	-10.32838
116.6	-10.74504
116.7	-11.1406
116.8	-11.5142
116.9	-11.8649
117	-12.19168
117.1	-12.49388
117.2	-12.7705
117.3	-13.02106
117.4	-13.24486
117.5	-13.44156
117.6	-13.61061
117.7	-13.75162
117.8	-13.86446
117.9	-13.94885
118	-14.00464
118.1	-14.03206
118.2	-14.03098
118.3	-14.00159
118.4	-13.94435
118.5	-13.85916
118.6	-13.74692
118.7	-13.60767
118.8	-13.44225
118.9	-13.25114
119	-13.03509
119.1	-12.79492
119.2	-12.53151
119.3	-12.24565
119.4	-11.93844
119.5	-11.61075
119.6	-11.26389
119.7	-10.89864
119.8	-10.51646
119.9	-10.11853
120	-9.70598
120.1	-9.28022
120.2	-8.84246
120.3	-8.39414
120.4	-7.93666
120.5	-7.47119
120.6	-6.99939
120.7	-6.52247
120.8	-6.04181
120.9	-5.55899
121	-5.07521
121.1	-4.59196
121.2	-4.11062
121.3	-3.63247
121.4	-3.15884
121.5	-2.69102
121.6	-2.23031
121.7	-1.77789
121.8	-1.33491
121.9	-0.9025
122	-0.48186
122.1	-0.07393
122.2	0.32033
122.3	0.69992
122.4	1.06407
122.5	1.41194
122.6	1.74276
122.7	2.05596
122.8	2.35088
122.9	2.62704
123	2.884
123.1	3.12133
123.2	3.3388
123.3	3.53615
123.4	3.71326
123.5	3.87011
123.6	4.00661
123.7	4.12299
123.8	4.2193
123.9	4.2958
124	4.35287
124.1	4.39084
124.2	4.41019
124.3	4.41148
124.4	4.39527
124.5	4.36225
124.6	4.31312
124.7	4.24871
124.8	4.16982
124.9	4.07742
125	3.97239
125.1	3.85574
125.2	3.72854
125.3	3.59187
125.4	3.44683
125.5	3.2946
125.6	3.13633
125.7	2.97322
125.8	2.80648
125.9	2.63741
126	2.46723
126.1	2.29716
126.2	2.12846
126.3	1.96245
126.4	1.80029
126.5	1.64323
126.6	1.49256
126.7	1.34936
126.8	1.21489
126.9	1.09027
127	0.97658
127.1	0.8749
127.2	0.7863
127.3	0.71171
127.4	0.65207
127.5	0.60835
127.6	0.58123
127.7	0.57153
127.8	0.58007
127.9	0.60725
128	0.65387
128.1	0.72037
128.2	0.80705
128.3	0.91444
128.4	1.04275
128.5	1.19213
128.6	1.36278
128.7	1.55476
128.8	1.76796
128.9	2.00236
129	2.25773
129.1	2.53377
129.2	2.83019
129.3	3.1465
129.4	3.48225
129.5	3.83685
129.6	4.20963
129.7	4.59987
129.8	5.00679
129.9	5.42948
130	5.86703
130.1	6.31851
130.2	6.78276
130.3	7.25873
130.4	7.74526
130.5	8.24111
130.6	8.74502
130.7	9.25573
130.8	9.77184
130.9	10.29201
131	10.8148
131.1	11.33881
131.2	11.86255
131.3	12.3846
131.4	12.90346
131.5	13.4176
131.6	13.92559
131.7	14.42589
131.8	14.91706
131.9	15.3976
132	15.86605
132.1	16.32101
132.2	16.76105
132.3	17.1848
132.4	17.59093
132.5	17.97811
132.6	18.03351
132.7	18.03351
132.8	18.03351
132.9	18.03351
133	18.03351
133.1	18.03351
133.2	18.03351
133.3	18.03351
133.4	18.03351
133.5	18.03351
133.6	18.03351
133.7	18.03351
133.8	18.03351
133.9	18.03351
134	18.03351
134.1	18.03351
134.2	18.03351
134.3	18.03351
134.4	18.03351
134.5	18.03351
134.6	18.03351
134.7	18.03351
134.8	18.03351
134.9	18.03351
135	18.03351
135.1	18.03351
135.2	18.03351
135.3	17.81222
135.4	17.38172
135.5	16.9263
135.6	16.44703
135.7	15.94504
135.8	15.42154
135.9	14.87779
136	14.31512
136.1	13.73493
136.2	13.13862
136.3	12.52769
136.4	11.90366
136.5	11.26811
136.6	10.62261
136.7	9.96879
136.8	9.30833
136.9	8.64288
137	7.97413
137.1	7.30376
137.2	6.63349
137.3	5.96503
137.4	5.30003
137.5	4.6402
137.6	3.98727
137.7	3.3428
137.8	2.70845
137.9	2.08582
138	1.47647
138.1	0.8819
138.2	0.30365
138.3	-0.2569
138.4	-0.79837
138.5	-1.31945
138.6	-1.81886
138.7	-2.29536
138.8	-2.74787
138.9	-3.17533
139	-3.57672
139.1	-3.9512
139.2	-4.29782
139.3	-4.61592
139.4	-4.90482
139.5	-5.16392
139.6	-5.39267
139.7	-5.59077
139.8	-5.75782
139.9	-5.89362
140	-5.99808
140.1	-6.07106
140.2	-6.11268
140.3	-6.123
140.4	-6.10229
140.5	-6.0509
140.6	-5.96908
140.7	-5.85747
140.8	-5.7166
140.9	-5.54707
141	-5.34962
141.1	-5.12515
141.2	-4.87444
141.3	-4.59843
141.4	-4.29823
141.5	-3.97493
141.6	-3.62962
141.7	-3.26352
141.8	-2.87795
141.9	-2.47413
142	-2.05351
142.1	-1.61749
142.2	-1.16745
142.3	-0.70492
142.4	-0.23138
142.5	0.25163
142.6	0.74261
142.7	1.23992
142.8	1.74208
142.9	2.24743
143	2.75441
143.1	3.26154
143.2	3.76714
143.3	4.26972
143.4	4.76778
143.5	5.25978
143.6	5.74422
143.7	6.21976
143.8	6.68487
143.9	7.13826
144	7.57859
144.1	8.0046
144.2	8.41508
144.3	8.80883
144.4	9.18476
144.5	9.54184
144.6	9.87912
144.7	10.19563
144.8	10.49055
144.9	10.76314
145	11.0127
145.1	11.23858
145.2	11.44029
145.3	11.61732
145.4	11.7693
145.5	11.89597
145.6	11.99704
145.7	12.07241
145.8	12.122
145.9	12.14586
146	12.14405
146.1	12.11675
146.2	12.06422
146.3	11.9868
146.4	11.88488
146.5	11.75893
146.6	11.60951
146.7	11.43723
146.8	11.24276
146.9	11.02684
147	10.79029
147.1	10.53395
147.2	10.25873
147.3	9.9656
147.4	9.65557
147.5	9.32969
147.6	8.98907
147.7	8.63479
147.8	8.26804
147.9	7.88998
148	7.50184
148.1	7.10483
148.2	6.70022
148.3	6.28923
148.4	5.87316
148.5	5.45319
148.6	5.03063
148.7	4.60676
148.8	4.18274
148.9	3.75988
149	3.33936
149.1	2.92233
149.2	2.50998
149.3	2.10342
149.4	1.70375
149.5	1.31204
149.6	0.92931
149.7	0.5565
149.8	0.19456
149.9	-0.15561
150	-0.4932
150.1	-0.81741
150.2	-1.12754
150.3	-1.42296
150.4	-1.70308
150.5	-1.96735
150.6	-2.21525
150.7	-2.44633
150.8	-2.66037
150.9	-2.85698
151	-3.036
151.1	-3.19724
